DateTime (UTC),DateTime (EDT),Pressure (mmHg),Pressure (Pa)
2023-08-04 18:36:02.278,8/4/2023 14:36:02.278,31.40103163,4186.44833897486
2023-08-04 18:36:02.286,8/4/2023 14:36:02.286,29.72503163,3963.00066697486
2023-08-04 18:36:02.294,8/4/2023 14:36:02.294,28.79603163,3839.1445289748603
2023-08-04 18:36:02.302,8/4/2023 14:36:02.302,27.98803163,3731.4203529748597
2023-08-04 18:36:02.310,8/4/2023 14:36:02.310,27.46003163,3661.02633697486
2023-08-04 18:36:02.318,8/4/2023 14:36:02.318,26.86503163,3581.6997469748603
2023-08-04 18:36:02.326,8/4/2023 14:36:02.326,26.01703163,3468.64269097486
2023-08-04 18:36:02.334,8/4/2023 14:36:02.334,25.17603163,3356.51888897486
2023-08-04 18:36:02.342,8/4/2023 14:36:02.342,24.38903163,3251.59447497486
2023-08-04 18:36:02.350,8/4/2023 14:36:02.350,23.73303163,3164.13524297486
2023-08-04 18:36:02.358,8/4/2023 14:36:02.358,23.21703163,3095.34109097486
2023-08-04 18:36:02.366,8/4/2023 14:36:02.366,22.76703163,3035.3461909748603
2023-08-04 18:36:02.374,8/4/2023 14:36:02.374,22.38303163,2984.1505429748604
2023-08-04 18:36:02.382,8/4/2023 14:36:02.382,21.99303163,2932.15496297486
2023-08-04 18:36:02.390,8/4/2023 14:36:02.390,21.77403163,2902.95744497486
2023-08-04 18:36:02.398,8/4/2023 14:36:02.398,21.70203163,2893.35826097486
2023-08-04 18:36:02.406,8/4/2023 14:36:02.406,21.41303163,2854.82820297486
2023-08-04 18:36:02.414,8/4/2023 14:36:02.414,21.00303163,2800.16618297486
2023-08-04 18:36:02.422,8/4/2023 14:36:02.422,20.66103163,2754.57005897486
2023-08-04 18:36:02.430,8/4/2023 14:36:02.430,20.32503163,2709.77386697486
2023-08-04 18:36:02.438,8/4/2023 14:36:02.438,20.26403163,2701.64122497486
2023-08-04 18:36:02.446,8/4/2023 14:36:02.446,20.44403163,2725.63918497486
2023-08-04 18:36:02.454,8/4/2023 14:36:02.454,20.37003163,2715.7733569748602
2023-08-04 18:36:02.462,8/4/2023 14:36:02.462,20.28603163,2704.5743089748603
2023-08-04 18:36:02.470,8/4/2023 14:36:02.470,20.36303163,2714.8401029748597
2023-08-04 18:36:02.478,8/4/2023 14:36:02.478,20.39703163,2719.3730509748602
2023-08-04 18:36:02.486,8/4/2023 14:36:02.486,20.34703163,2712.70695097486
2023-08-04 18:36:02.494,8/4/2023 14:36:02.494,20.19803163,2692.84197297486
2023-08-04 18:36:02.502,8/4/2023 14:36:02.502,20.22603163,2696.5749889748604
2023-08-04 18:36:02.510,8/4/2023 14:36:02.510,20.31303163,2708.1740029748603
2023-08-04 18:36:02.518,8/4/2023 14:36:02.518,20.37803163,2716.83993297486
2023-08-04 18:36:02.526,8/4/2023 14:36:02.526,20.54103163,2738.57141897486
2023-08-04 18:36:02.534,8/4/2023 14:36:02.534,20.38103163,2717.23989897486
2023-08-04 18:36:02.542,8/4/2023 14:36:02.542,20.21403163,2694.97512497486
2023-08-04 18:36:02.550,8/4/2023 14:36:02.550,20.44103163,2725.2392189748603
2023-08-04 18:36:02.558,8/4/2023 14:36:02.558,20.93103163,2790.56699897486
2023-08-04 18:36:02.566,8/4/2023 14:36:02.566,21.82903163,2910.29015497486
2023-08-04 18:36:02.574,8/4/2023 14:36:02.574,22.57203163,3009.3484009748604
2023-08-04 18:36:02.582,8/4/2023 14:36:02.582,22.81403163,3041.61232497486
2023-08-04 18:36:02.590,8/4/2023 14:36:02.590,23.46203163,3128.00498097486
2023-08-04 18:36:02.598,8/4/2023 14:36:02.598,24.85603163,3313.8558489748602
2023-08-04 18:36:02.606,8/4/2023 14:36:02.606,26.04103163,3471.84241897486
2023-08-04 18:36:02.614,8/4/2023 14:36:02.614,26.78403163,3570.9006649748603
2023-08-04 18:36:02.622,8/4/2023 14:36:02.622,28.26003163,3767.68393697486
2023-08-04 18:36:02.630,8/4/2023 14:36:02.630,30.21403163,4028.1951249748604
2023-08-04 18:36:02.638,8/4/2023 14:36:02.638,31.61703163,4215.24589097486
2023-08-04 18:36:02.646,8/4/2023 14:36:02.646,32.87703163,4383.23161097486
2023-08-04 18:36:02.654,8/4/2023 14:36:02.654,34.55603163,4607.07924897486
2023-08-04 18:36:02.662,8/4/2023 14:36:02.662,36.17203163,4822.52760097486
2023-08-04 18:36:02.670,8/4/2023 14:36:02.670,36.40203163,4853.1916609748605
2023-08-04 18:36:02.678,8/4/2023 14:36:02.678,35.51103163,4734.40175897486
2023-08-04 18:36:02.686,8/4/2023 14:36:02.686,35.52803163,4736.66823297486
2023-08-04 18:36:02.694,8/4/2023 14:36:02.694,36.78903163,4904.787274974859
2023-08-04 18:36:02.702,8/4/2023 14:36:02.702,37.93403163,5057.44096497486
2023-08-04 18:36:02.710,8/4/2023 14:36:02.710,38.91203163,5187.82988097486
2023-08-04 18:36:02.718,8/4/2023 14:36:02.718,40.70803163,5427.27619297486
2023-08-04 18:36:02.726,8/4/2023 14:36:02.726,42.44003163,5658.18989697486
2023-08-04 18:36:02.734,8/4/2023 14:36:02.734,41.47403163,5529.40084497486
2023-08-04 18:36:02.742,8/4/2023 14:36:02.742,38.69203163,5158.499040974861
2023-08-04 18:36:02.750,8/4/2023 14:36:02.750,38.47703163,5129.83481097486
2023-08-04 18:36:02.758,8/4/2023 14:36:02.758,38.10103163,5079.705738974861
2023-08-04 18:36:02.766,8/4/2023 14:36:02.766,34.51803163,4602.01301297486
2023-08-04 18:36:02.774,8/4/2023 14:36:02.774,34.41903163,4588.81413497486
2023-08-04 18:36:02.782,8/4/2023 14:36:02.782,38.30603163,5107.03674897486
2023-08-04 18:36:02.790,8/4/2023 14:36:02.790,38.87803163,5183.29693297486
2023-08-04 18:36:02.798,8/4/2023 14:36:02.798,36.36603163,4848.39206897486
2023-08-04 18:36:02.806,8/4/2023 14:36:02.806,35.05703163,4673.87357097486
2023-08-04 18:36:02.814,8/4/2023 14:36:02.814,35.02203163,4669.20730097486
2023-08-04 18:36:02.822,8/4/2023 14:36:02.822,34.94203163,4658.54154097486
2023-08-04 18:36:02.830,8/4/2023 14:36:02.830,34.02903163,4536.81855497486
2023-08-04 18:36:02.838,8/4/2023 14:36:02.838,31.51403163,4201.51372497486
2023-08-04 18:36:02.846,8/4/2023 14:36:02.846,29.20003163,3893.00661697486
2023-08-04 18:36:02.854,8/4/2023 14:36:02.854,28.51403163,3801.54772497486
2023-08-04 18:36:02.862,8/4/2023 14:36:02.862,27.96303163,3728.08730297486
2023-08-04 18:36:02.870,8/4/2023 14:36:02.870,27.07203163,3609.2974009748605
2023-08-04 18:36:02.878,8/4/2023 14:36:02.878,26.39603163,3519.17172897486
2023-08-04 18:36:02.886,8/4/2023 14:36:02.886,25.56703163,3408.64779097486
2023-08-04 18:36:02.894,8/4/2023 14:36:02.894,24.57603163,3276.52568897486
2023-08-04 18:36:02.902,8/4/2023 14:36:02.902,23.96803163,3195.4659129748597
2023-08-04 18:36:02.910,8/4/2023 14:36:02.910,23.67603163,3156.53588897486
2023-08-04 18:36:02.918,8/4/2023 14:36:02.918,23.27003163,3102.40715697486
2023-08-04 18:36:02.926,8/4/2023 14:36:02.926,22.69503163,3025.74700697486
2023-08-04 18:36:02.934,8/4/2023 14:36:02.934,22.40103163,2986.5503389748596
2023-08-04 18:36:02.942,8/4/2023 14:36:02.942,22.37503163,2983.08396697486
2023-08-04 18:36:02.950,8/4/2023 14:36:02.950,22.27903163,2970.28505497486
2023-08-04 18:36:02.958,8/4/2023 14:36:02.958,22.13203163,2950.6867209748602
2023-08-04 18:36:02.966,8/4/2023 14:36:02.966,21.95603163,2927.2220489748597
2023-08-04 18:36:02.974,8/4/2023 14:36:02.974,21.70303163,2893.49158297486
2023-08-04 18:36:02.982,8/4/2023 14:36:02.982,21.36503163,2848.42874697486
2023-08-04 18:36:02.990,8/4/2023 14:36:02.990,20.96003163,2794.43333697486
2023-08-04 18:36:02.998,8/4/2023 14:36:02.998,20.54703163,2739.37135097486
2023-08-04 18:36:03.006,8/4/2023 14:36:03.006,20.35603163,2713.90684897486
2023-08-04 18:36:03.014,8/4/2023 14:36:03.014,20.33003163,2710.4404769748603
2023-08-04 18:36:03.022,8/4/2023 14:36:03.022,20.37303163,2716.17332297486
2023-08-04 18:36:03.030,8/4/2023 14:36:03.030,20.40503163,2720.43962697486
2023-08-04 18:36:03.038,8/4/2023 14:36:03.038,20.36003163,2714.4401369748603
2023-08-04 18:36:03.046,8/4/2023 14:36:03.046,20.46903163,2728.97223497486
2023-08-04 18:36:03.054,8/4/2023 14:36:03.054,20.47003163,2729.10555697486
2023-08-04 18:36:03.062,8/4/2023 14:36:03.062,20.36803163,2715.50671297486
2023-08-04 18:36:03.070,8/4/2023 14:36:03.070,20.39103163,2718.5731189748603
2023-08-04 18:36:03.078,8/4/2023 14:36:03.078,20.43903163,2724.97257497486
2023-08-04 18:36:03.086,8/4/2023 14:36:03.086,20.56703163,2742.03779097486
2023-08-04 18:36:03.094,8/4/2023 14:36:03.094,20.52003163,2735.77165697486
2023-08-04 18:36:03.102,8/4/2023 14:36:03.102,20.35103163,2713.2402389748604
2023-08-04 18:36:03.110,8/4/2023 14:36:03.110,20.40003163,2719.77301697486
2023-08-04 18:36:03.118,8/4/2023 14:36:03.118,20.83203163,2777.36812097486
2023-08-04 18:36:03.126,8/4/2023 14:36:03.126,21.71003163,2894.42483697486
2023-08-04 18:36:03.134,8/4/2023 14:36:03.134,22.41303163,2988.15020297486
2023-08-04 18:36:03.142,8/4/2023 14:36:03.142,22.74003163,3031.7464969748603
2023-08-04 18:36:03.150,8/4/2023 14:36:03.150,23.36703163,3115.33939097486
2023-08-04 18:36:03.158,8/4/2023 14:36:03.158,24.62303163,3282.79182297486
2023-08-04 18:36:03.166,8/4/2023 14:36:03.166,25.86703163,3448.64439097486
2023-08-04 18:36:03.174,8/4/2023 14:36:03.174,26.66703163,3555.30199097486
2023-08-04 18:36:03.182,8/4/2023 14:36:03.182,28.09703163,3745.95245097486
2023-08-04 18:36:03.190,8/4/2023 14:36:03.190,30.11503163,4014.9962469748602
2023-08-04 18:36:03.198,8/4/2023 14:36:03.198,31.51203163,4201.24708097486
2023-08-04 18:36:03.206,8/4/2023 14:36:03.206,32.60303163,4346.701382974859
2023-08-04 18:36:03.214,8/4/2023 14:36:03.214,34.13103163,4550.417398974861
2023-08-04 18:36:03.222,8/4/2023 14:36:03.222,36.01203163,4801.196080974861
2023-08-04 18:36:03.230,8/4/2023 14:36:03.230,37.11003163,4947.58363697486
2023-08-04 18:36:03.238,8/4/2023 14:36:03.238,36.61603163,4881.72256897486
2023-08-04 18:36:03.246,8/4/2023 14:36:03.246,35.98303163,4797.32974297486
2023-08-04 18:36:03.254,8/4/2023 14:36:03.254,36.71403163,4894.78812497486
2023-08-04 18:36:03.262,8/4/2023 14:36:03.262,37.80103163,5039.709138974859
2023-08-04 18:36:03.270,8/4/2023 14:36:03.270,38.49603163,5132.36792897486
2023-08-04 18:36:03.278,8/4/2023 14:36:03.278,40.03003163,5336.883876974861
2023-08-04 18:36:03.286,8/4/2023 14:36:03.286,42.10103163,5612.99373897486
2023-08-04 18:36:03.294,8/4/2023 14:36:03.294,41.66903163,5555.39863497486
2023-08-04 18:36:03.302,8/4/2023 14:36:03.302,38.70703163,5160.49887097486
2023-08-04 18:36:03.310,8/4/2023 14:36:03.310,37.88803163,5051.308152974861
2023-08-04 18:36:03.318,8/4/2023 14:36:03.318,37.80903163,5040.77571497486
2023-08-04 18:36:03.326,8/4/2023 14:36:03.326,34.28303163,4570.68234297486
2023-08-04 18:36:03.334,8/4/2023 14:36:03.334,33.33203163,4443.893120974861
2023-08-04 18:36:03.342,8/4/2023 14:36:03.342,37.67303163,5022.643922974859
2023-08-04 18:36:03.350,8/4/2023 14:36:03.350,39.22903163,5230.092954974861
2023-08-04 18:36:03.358,8/4/2023 14:36:03.358,36.43903163,4858.1245749748605
2023-08-04 18:36:03.366,8/4/2023 14:36:03.366,34.68203163,4623.87782097486
2023-08-04 18:36:03.374,8/4/2023 14:36:03.374,34.82103163,4642.40957897486
2023-08-04 18:36:03.382,8/4/2023 14:36:03.382,34.98203163,4663.87442097486
2023-08-04 18:36:03.390,8/4/2023 14:36:03.390,34.26403163,4568.14922497486
2023-08-04 18:36:03.398,8/4/2023 14:36:03.398,32.02703163,4269.907910974861
2023-08-04 18:36:03.406,8/4/2023 14:36:03.406,29.50903163,3934.20311497486
2023-08-04 18:36:03.414,8/4/2023 14:36:03.414,28.31903163,3775.54993497486
2023-08-04 18:36:03.422,8/4/2023 14:36:03.422,27.76403163,3701.5562249748605
2023-08-04 18:36:03.430,8/4/2023 14:36:03.430,27.23203163,3630.62892097486
2023-08-04 18:36:03.438,8/4/2023 14:36:03.438,26.76903163,3568.90083497486
2023-08-04 18:36:03.446,8/4/2023 14:36:03.446,26.07403163,3476.24204497486
2023-08-04 18:36:03.454,8/4/2023 14:36:03.454,25.30703163,3373.98407097486
2023-08-04 18:36:03.462,8/4/2023 14:36:03.462,24.72703163,3296.65731097486
2023-08-04 18:36:03.470,8/4/2023 14:36:03.470,24.23303163,3230.79624297486
2023-08-04 18:36:03.478,8/4/2023 14:36:03.478,23.72003163,3162.4020569748604
2023-08-04 18:36:03.486,8/4/2023 14:36:03.486,23.24503163,3099.07410697486
2023-08-04 18:36:03.494,8/4/2023 14:36:03.494,22.91303163,3054.81120297486
2023-08-04 18:36:03.502,8/4/2023 14:36:03.502,22.67403163,3022.9472449748605
2023-08-04 18:36:03.510,8/4/2023 14:36:03.510,22.41203163,2988.01688097486
2023-08-04 18:36:03.518,8/4/2023 14:36:03.518,22.11803163,2948.82021297486
2023-08-04 18:36:03.526,8/4/2023 14:36:03.526,21.83403163,2910.9567649748597
2023-08-04 18:36:03.534,8/4/2023 14:36:03.534,21.36303163,2848.16210297486
2023-08-04 18:36:03.542,8/4/2023 14:36:03.542,20.71003163,2761.10283697486
2023-08-04 18:36:03.550,8/4/2023 14:36:03.550,20.34503163,2712.44030697486
2023-08-04 18:36:03.558,8/4/2023 14:36:03.558,20.26203163,2701.37458097486
2023-08-04 18:36:03.566,8/4/2023 14:36:03.566,20.10303163,2680.17638297486
2023-08-04 18:36:03.574,8/4/2023 14:36:03.574,19.98803163,2664.8443529748597
2023-08-04 18:36:03.582,8/4/2023 14:36:03.582,20.06703163,2675.37679097486
2023-08-04 18:36:03.590,8/4/2023 14:36:03.590,20.20303163,2693.5085829748605
2023-08-04 18:36:03.598,8/4/2023 14:36:03.598,20.21303163,2694.84180297486
2023-08-04 18:36:03.606,8/4/2023 14:36:03.606,20.27203163,2702.70780097486
2023-08-04 18:36:03.614,8/4/2023 14:36:03.614,20.35103163,2713.2402389748604
2023-08-04 18:36:03.622,8/4/2023 14:36:03.622,20.31103163,2707.90735897486
2023-08-04 18:36:03.630,8/4/2023 14:36:03.630,20.28603163,2704.5743089748603
2023-08-04 18:36:03.638,8/4/2023 14:36:03.638,20.29803163,2706.17417297486
2023-08-04 18:36:03.646,8/4/2023 14:36:03.646,20.48903163,2731.63867497486
2023-08-04 18:36:03.654,8/4/2023 14:36:03.654,20.57703163,2743.37101097486
2023-08-04 18:36:03.662,8/4/2023 14:36:03.662,20.33403163,2710.97376497486
2023-08-04 18:36:03.670,8/4/2023 14:36:03.670,20.34003163,2711.77369697486
2023-08-04 18:36:03.678,8/4/2023 14:36:03.678,21.02203163,2802.6993009748603
2023-08-04 18:36:03.686,8/4/2023 14:36:03.686,22.01503163,2935.08804697486
2023-08-04 18:36:03.694,8/4/2023 14:36:03.694,22.64703163,3019.34755097486
2023-08-04 18:36:03.702,8/4/2023 14:36:03.702,22.79903163,3039.6124949748605
2023-08-04 18:36:03.710,8/4/2023 14:36:03.710,23.26703163,3102.0071909748604
2023-08-04 18:36:03.718,8/4/2023 14:36:03.718,24.50203163,3266.6598609748603
2023-08-04 18:36:03.726,8/4/2023 14:36:03.726,25.73803163,3431.44585297486
2023-08-04 18:36:03.734,8/4/2023 14:36:03.734,26.58103163,3543.83629897486
2023-08-04 18:36:03.742,8/4/2023 14:36:03.742,27.85503163,3713.68852697486
2023-08-04 18:36:03.750,8/4/2023 14:36:03.750,29.78803163,3971.39995297486
2023-08-04 18:36:03.758,8/4/2023 14:36:03.758,31.27303163,4169.38312297486
2023-08-04 18:36:03.766,8/4/2023 14:36:03.766,32.33703163,4311.23773097486
2023-08-04 18:36:03.774,8/4/2023 14:36:03.774,33.99903163,4532.81889497486
2023-08-04 18:36:03.782,8/4/2023 14:36:03.782,35.78503163,4770.93198697486
2023-08-04 18:36:03.790,8/4/2023 14:36:03.790,36.12803163,4816.661432974861
2023-08-04 18:36:03.798,8/4/2023 14:36:03.798,35.04903163,4672.806994974861
2023-08-04 18:36:03.806,8/4/2023 14:36:03.806,34.82903163,4643.47615497486
2023-08-04 18:36:03.814,8/4/2023 14:36:03.814,36.28703163,4837.85963097486
2023-08-04 18:36:03.822,8/4/2023 14:36:03.822,37.67003163,5022.243956974859
2023-08-04 18:36:03.830,8/4/2023 14:36:03.830,38.56803163,5141.96711297486
2023-08-04 18:36:03.838,8/4/2023 14:36:03.838,40.31403163,5374.74732497486
2023-08-04 18:36:03.846,8/4/2023 14:36:03.846,42.30603163,5640.32474897486
2023-08-04 18:36:03.854,8/4/2023 14:36:03.854,41.80903163,5574.06371497486
2023-08-04 18:36:03.862,8/4/2023 14:36:03.862,39.03103163,5203.69519897486
2023-08-04 18:36:03.870,8/4/2023 14:36:03.870,38.39703163,5119.1690509748605
2023-08-04 18:36:03.878,8/4/2023 14:36:03.878,38.65503163,5153.566126974861
2023-08-04 18:36:03.886,8/4/2023 14:36:03.886,35.32403163,4709.47054497486
2023-08-04 18:36:03.894,8/4/2023 14:36:03.894,33.82203163,4509.220900974859
2023-08-04 18:36:03.902,8/4/2023 14:36:03.902,37.44903163,4992.77979497486
2023-08-04 18:36:03.910,8/4/2023 14:36:03.910,39.09203163,5211.82784097486
2023-08-04 18:36:03.918,8/4/2023 14:36:03.918,36.76403163,4901.45422497486
2023-08-04 18:36:03.926,8/4/2023 14:36:03.926,34.97403163,4662.80784497486
2023-08-04 18:36:03.934,8/4/2023 14:36:03.934,34.74403163,4632.14378497486
2023-08-04 18:36:03.942,8/4/2023 14:36:03.942,34.79603163,4639.076528974861
2023-08-04 18:36:03.950,8/4/2023 14:36:03.950,34.32403163,4576.14854497486
2023-08-04 18:36:03.958,8/4/2023 14:36:03.958,32.23303163,4297.37224297486
2023-08-04 18:36:03.966,8/4/2023 14:36:03.966,29.67403163,3956.2012449748604
2023-08-04 18:36:03.974,8/4/2023 14:36:03.974,28.57903163,3810.2136549748598
2023-08-04 18:36:03.982,8/4/2023 14:36:03.982,28.09803163,3746.0857729748604
2023-08-04 18:36:03.990,8/4/2023 14:36:03.990,27.21303163,3628.09580297486
2023-08-04 18:36:03.998,8/4/2023 14:36:03.998,26.44303163,3525.4378629748603
2023-08-04 18:36:04.006,8/4/2023 14:36:04.006,25.72103163,3429.17937897486
2023-08-04 18:36:04.014,8/4/2023 14:36:04.014,24.74303163,3298.79046297486
2023-08-04 18:36:04.022,8/4/2023 14:36:04.022,24.13003163,3217.06407697486
2023-08-04 18:36:04.030,8/4/2023 14:36:04.030,23.92203163,3189.33310097486
2023-08-04 18:36:04.038,8/4/2023 14:36:04.038,23.43303163,3124.13864297486
2023-08-04 18:36:04.046,8/4/2023 14:36:04.046,22.73803163,3031.47985297486
2023-08-04 18:36:04.054,8/4/2023 14:36:04.054,22.37303163,2982.81732297486
2023-08-04 18:36:04.062,8/4/2023 14:36:04.062,22.23303163,2964.1522429748597
2023-08-04 18:36:04.070,8/4/2023 14:36:04.070,22.06803163,2942.1541129748603
2023-08-04 18:36:04.078,8/4/2023 14:36:04.078,21.99203163,2932.02164097486
2023-08-04 18:36:04.086,8/4/2023 14:36:04.086,21.93403163,2924.28896497486
2023-08-04 18:36:04.094,8/4/2023 14:36:04.094,21.66803163,2888.8253129748605
2023-08-04 18:36:04.102,8/4/2023 14:36:04.102,21.29503163,2839.0962069748603
2023-08-04 18:36:04.110,8/4/2023 14:36:04.110,21.05703163,2807.36557097486
2023-08-04 18:36:04.118,8/4/2023 14:36:04.118,20.78403163,2770.96866497486
2023-08-04 18:36:04.126,8/4/2023 14:36:04.126,20.43803163,2724.8392529748603
2023-08-04 18:36:04.134,8/4/2023 14:36:04.134,20.26203163,2701.37458097486
2023-08-04 18:36:04.142,8/4/2023 14:36:04.142,20.30703163,2707.3740709748604
2023-08-04 18:36:04.150,8/4/2023 14:36:04.150,20.39603163,2719.23972897486
2023-08-04 18:36:04.158,8/4/2023 14:36:04.158,20.30703163,2707.3740709748604
2023-08-04 18:36:04.166,8/4/2023 14:36:04.166,20.33003163,2710.4404769748603
2023-08-04 18:36:04.174,8/4/2023 14:36:04.174,20.30703163,2707.3740709748604
2023-08-04 18:36:04.182,8/4/2023 14:36:04.182,20.26403163,2701.64122497486
2023-08-04 18:36:04.190,8/4/2023 14:36:04.190,20.53103163,2737.23819897486
2023-08-04 18:36:04.198,8/4/2023 14:36:04.198,20.55403163,2740.30460497486
2023-08-04 18:36:04.206,8/4/2023 14:36:04.206,20.51803163,2735.50501297486
2023-08-04 18:36:04.214,8/4/2023 14:36:04.214,20.49803163,2732.83857297486
2023-08-04 18:36:04.222,8/4/2023 14:36:04.222,20.26503163,2701.77454697486
2023-08-04 18:36:04.230,8/4/2023 14:36:04.230,20.22703163,2696.70831097486
2023-08-04 18:36:04.238,8/4/2023 14:36:04.238,20.56303163,2741.5045029748603
2023-08-04 18:36:04.246,8/4/2023 14:36:04.246,21.44703163,2859.3611509748603
2023-08-04 18:36:04.254,8/4/2023 14:36:04.254,22.34603163,2979.21762897486
2023-08-04 18:36:04.262,8/4/2023 14:36:04.262,22.60803163,3014.14799297486
2023-08-04 18:36:04.270,8/4/2023 14:36:04.270,22.96203163,3061.3439809748597
2023-08-04 18:36:04.278,8/4/2023 14:36:04.278,24.12103163,3215.8641789748604
2023-08-04 18:36:04.286,8/4/2023 14:36:04.286,25.50503163,3400.3818269748604
2023-08-04 18:36:04.294,8/4/2023 14:36:04.294,26.47703163,3529.97081097486
2023-08-04 18:36:04.302,8/4/2023 14:36:04.302,27.71203163,3694.62348097486
2023-08-04 18:36:04.310,8/4/2023 14:36:04.310,29.57103163,3942.46907897486
2023-08-04 18:36:04.318,8/4/2023 14:36:04.318,31.12603163,4149.78478897486
2023-08-04 18:36:04.326,8/4/2023 14:36:04.326,32.27203163,4302.57180097486
2023-08-04 18:36:04.334,8/4/2023 14:36:04.334,33.79803163,4506.02117297486
2023-08-04 18:36:04.342,8/4/2023 14:36:04.342,35.71103163,4761.066158974861
2023-08-04 18:36:04.350,8/4/2023 14:36:04.350,37.20203163,4959.84926097486
2023-08-04 18:36:04.358,8/4/2023 14:36:04.358,37.36603163,4981.71406897486
2023-08-04 18:36:04.366,8/4/2023 14:36:04.366,36.64903163,4886.122194974861
2023-08-04 18:36:04.374,8/4/2023 14:36:04.374,36.92303163,4922.652422974859
2023-08-04 18:36:04.382,8/4/2023 14:36:04.382,38.11303163,5081.30560297486
2023-08-04 18:36:04.390,8/4/2023 14:36:04.390,38.79503163,5172.23120697486
2023-08-04 18:36:04.398,8/4/2023 14:36:04.398,39.82903163,5310.086154974861
2023-08-04 18:36:04.406,8/4/2023 14:36:04.406,42.05103163,5606.32763897486
2023-08-04 18:36:04.414,8/4/2023 14:36:04.414,42.69603163,5692.32032897486
2023-08-04 18:36:04.422,8/4/2023 14:36:04.422,39.77303163,5302.62012297486
2023-08-04 18:36:04.430,8/4/2023 14:36:04.430,37.76503163,5034.909546974861
2023-08-04 18:36:04.438,8/4/2023 14:36:04.438,38.22603163,5096.370988974861
2023-08-04 18:36:04.446,8/4/2023 14:36:04.446,35.57203163,4742.53440097486
2023-08-04 18:36:04.454,8/4/2023 14:36:04.454,32.88003163,4383.63157697486
2023-08-04 18:36:04.462,8/4/2023 14:36:04.462,36.20703163,4827.19387097486
2023-08-04 18:36:04.470,8/4/2023 14:36:04.470,39.12603163,5216.36078897486
2023-08-04 18:36:04.478,8/4/2023 14:36:04.478,37.08603163,4944.38390897486
2023-08-04 18:36:04.486,8/4/2023 14:36:04.486,34.86403163,4648.14242497486
2023-08-04 18:36:04.494,8/4/2023 14:36:04.494,34.64203163,4618.54494097486
2023-08-04 18:36:04.502,8/4/2023 14:36:04.502,34.93803163,4658.00825297486
2023-08-04 18:36:04.510,8/4/2023 14:36:04.510,34.66503163,4621.611346974861
2023-08-04 18:36:04.518,8/4/2023 14:36:04.518,32.73503163,4364.29988697486
2023-08-04 18:36:04.526,8/4/2023 14:36:04.526,30.02003163,4002.3306569748597
